Date,abbrev,abbrev,offense_score,defense_score,quarter,time,down,goal_distance,down_distance,yards_gained,game_id,play_type,no_play,runner,receiver,sacked_qb,passer,penalty,home_on_offense,fumbled,intercepted
12/11/2017,MIA,NWE,27,10,3,2:46:00,1,75,10,6,201712110mia,run,0,DrakKe00,,,,,1,0,0
12/11/2017,MIA,NWE,27,10,3,2:07:00,2,69,4,-1,201712110mia,run,0,DrakKe00,,,,,1,0,0
12/11/2017,MIA,NWE,27,10,3,1:25:00,3,70,5,-10,201712110mia,sack,0,,,CutlJa00,,,1,0,0
12/11/2017,MIA,NWE,27,17,4,12:57:00,1,82,10,-1,201712110mia,pass,0,,DrakKe00,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,17,4,12:12:00,2,83,11,0,201712110mia,pass,0,,DrakKe00,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,17,4,12:08:00,3,78,6,0,201712110mia,pass,0,,GranJa00,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,17,4,10:26:00,1,72,10,9,201712110mia,run,0,DrakKe00,,,,,1,0,0
12/11/2017,MIA,NWE,27,17,4,9:46:00,2,63,1,4,201712110mia,run,0,DrakKe00,,,,,1,0,0
12/11/2017,MIA,NWE,27,17,4,8:58:00,1,59,10,4,201712110mia,run,0,DrakKe00,,,,,1,0,0
12/11/2017,MIA,NWE,27,17,4,8:14:00,2,55,6,0,201712110mia,pass,0,,GranJa00,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,17,4,7:05:00,1,62,10,3,201712110mia,run,0,DrakKe00,,,,,1,0,0
12/11/2017,MIA,NWE,27,17,4,6:21:00,2,59,7,-1,201712110mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,17,4,5:36:00,3,60,8,0,201712110mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,17,4,4:23:00,1,71,10,1,201712110mia,run,0,DrakKe00,,,,,1,0,0
12/11/2017,MIA,NWE,27,17,4,3:38:00,2,70,9,10,201712110mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,17,4,2:53:00,1,60,10,-2,201712110mia,run,0,DrakKe00,,,,,1,0,0
12/11/2017,MIA,NWE,27,17,4,2:47:00,2,62,12,7,201712110mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,17,4,2:39:00,3,55,5,0,201712110mia,pass,0,,StilKe00,,CutlJa00,,1,0,0
12/11/2017,MIA,NWE,27,20,4,0:51:00,2,45,11,0,201712110mia,run,0,CutlJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,1,14:52:00,1,85,10,0,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,1,14:17:00,2,85,10,15,201710010mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,1,13:36:00,1,70,10,2,201710010mia,pass,0,,StilKe00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,1,12:57:00,2,68,8,11,201710010mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,1,12:20:00,1,57,10,15,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,1,11:32:00,1,42,10,14,201710010mia,run,1,DrakKe00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,1,11:04:00,1,52,20,0,201710010mia,run,1,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,1,10:43:00,1,57,25,7,201710010mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,1,9:57:00,2,50,18,15,201710010mia,pass,1,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,1,9:24:00,1,45,10,4,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,1,8:47:00,2,41,6,12,201710010mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,1,8:06:00,1,29,10,0,201710010mia,pass,0,,ThomJu00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,1,8:02:00,2,29,10,2,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,1,7:20:00,3,27,8,23,201710010mia,pass,0,,ThomJu00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,1,6:32:00,1,4,4,0,201710010mia,pass,0,,ThomJu00,,CutlJa00,,1,0,1
10/1/2017,MIA,NOR,0,0,2,14:15:00,1,69,10,5,201710010mia,run,0,CutlJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,13:40:00,2,64,5,9,201710010mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,2,12:54:00,1,55,10,6,201710010mia,run,0,DrakKe00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,12:09:00,2,49,4,9,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,10:54:00,1,45,15,0,201710010mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,2,10:48:00,2,45,15,2,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,10:11:00,3,43,13,-12,201710010mia,sack,0,,,CutlJa00,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,5:18:00,1,52,10,7,201710010mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,2,4:45:00,2,45,3,2,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,4:01:00,3,43,1,8,201710010mia,pass,1,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,2,3:36:00,3,53,11,-8,201710010mia,sack,0,,,CutlJa00,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,1:43:00,1,78,10,4,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,1:37:00,1,87,19,5,201710010mia,pass,1,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,0,2,1:32:00,1,94,26,5,201710010mia,pass,0,,StilKe00,,CutlJa00,,1,1,0
10/1/2017,MIA,NOR,0,0,2,1:27:00,2,89,21,0,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,1:27:00,2,89,21,1,201710010mia,run,0,WillDa05,,,,,1,0,0
10/1/2017,MIA,NOR,0,0,2,1:23:00,3,88,20,0,201710010mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,10,3,9:01:00,1,75,10,6,201710010mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,10,3,8:27:00,2,69,4,3,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,10,3,7:47:00,3,66,1,0,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,10,3,5:49:00,1,74,10,3,201710010mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,10,3,5:13:00,2,71,7,-1,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,10,3,4:24:00,3,72,8,0,201710010mia,pass,0,,WillDa05,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,13,4,12:32:00,1,75,10,8,201710010mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,13,4,12:08:00,2,67,2,6,201710010mia,run,0,AjayJa00,,,,,1,0,0
10/1/2017,MIA,NOR,0,13,4,11:41:00,1,61,10,0,201710010mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,13,4,11:35:00,2,61,10,-8,201710010mia,sack,0,,,CutlJa00,,,1,0,0
10/1/2017,MIA,NOR,0,13,4,10:24:00,3,76,25,8,201710010mia,pass,0,,AjayJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,3:51:00,1,81,10,6,201710010mia,pass,0,,ThomJu00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,3:24:00,2,75,4,10,201710010mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,3:17:00,1,65,10,0,201710010mia,pass,0,,WillDa05,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,3:13:00,2,65,10,6,201710010mia,pass,0,,StilKe00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,2:51:00,3,59,4,0,201710010mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,2:47:00,4,59,4,0,201710010mia,pass,0,,DrakKe00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,1:09:00,1,68,10,1,201710010mia,pass,0,,DrakKe00,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,1:02:00,2,67,9,21,201710010mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
10/1/2017,MIA,NOR,0,20,4,0:53:00,1,46,10,-6,201710010mia,sack,0,,,CutlJa00,,,1,0,0
10/1/2017,MIA,NOR,0,20,4,0:17:00,2,52,16,4,201710010mia,pass,0,,DrakKe00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,0,7,1,12:55:00,1,75,10,25,201710220mia,pass,0,,ThomJu00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,0,7,1,12:23:00,1,50,10,-1,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,0,7,1,11:43:00,2,51,11,11,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,0,7,1,11:02:00,1,40,10,0,201710220mia,pass,0,,StilKe00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,6,7,1,10:50:00,1,4,4,4,201710220mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,7,7,1,9:13:00,1,72,10,-4,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,7,7,1,8:25:00,2,81,19,1,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,7,7,1,7:31:00,3,80,18,2,201710220mia,run,0,WillDa05,,,,,1,0,0
10/22/2017,MIA,NYJ,7,14,1,1:19:00,1,72,10,0,201710220mia,pass,0,,ThomJu00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,7,14,1,1:13:00,2,72,10,1,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,7,14,1,0:26:00,3,71,9,-12,201710220mia,sack,1,,,CutlJa00,,,1,0,0
10/22/2017,MIA,NYJ,7,14,1,0:09:00,1,56,10,7,201710220mia,run,1,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,15:00:00,1,66,20,3,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,14:31:00,2,63,17,-1,201710220mia,pass,0,,FasaAn00,,CutlJa00,,1,1,0
10/22/2017,MIA,NYJ,7,14,2,13:56:00,3,64,18,15,201710220mia,pass,0,,AjayJa00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,11:25:00,1,70,10,9,201710220mia,pass,0,,LandJa00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,10:51:00,2,61,1,0,201710220mia,run,0,WillDa05,,,,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,10:05:00,3,61,1,3,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,9:26:00,1,58,10,2,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,8:43:00,2,56,8,0,201710220mia,pass,0,,StilKe00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,8:32:00,3,56,8,0,201710220mia,pass,1,,StilKe00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,8:25:00,1,28,10,6,201710220mia,pass,0,,WillDa05,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,7:56:00,1,32,14,1,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,7:35:00,1,16,10,8,201710220mia,pass,0,,AjayJa00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,7,14,2,6:58:00,2,8,2,4,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,13,14,2,6:22:00,1,4,4,4,201710220mia,pass,0,,FasaAn00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,14,14,2,2:44:00,1,95,10,2,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,14,14,2,2:39:00,2,93,8,0,201710220mia,pass,0,,LandJa00,,CutlJa00,,1,0,1
10/22/2017,MIA,NYJ,14,21,2,1:51:00,1,75,10,0,201710220mia,pass,0,,StilKe00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,14,21,2,1:47:00,2,75,10,13,201710220mia,pass,0,,ThomJu00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,14,21,2,1:24:00,1,62,10,7,201710220mia,pass,0,,StilKe00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,14,21,2,1:11:00,2,55,3,-5,201710220mia,sack,0,,,CutlJa00,,,1,0,0
10/22/2017,MIA,NYJ,14,21,2,0:53:00,3,60,8,-8,201710220mia,sack,0,,,CutlJa00,,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,14:56:00,1,78,10,6,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,14:25:00,2,72,4,0,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,13:35:00,3,72,4,12,201710220mia,pass,0,,WillDa05,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,12:55:00,1,60,10,0,201710220mia,pass,1,,StilKe00,,CutlJa00,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,12:13:00,2,50,5,-1,201710220mia,run,1,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,11:41:00,2,60,15,4,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,8:04:00,1,85,10,21,201710220mia,pass,0,,CarrLe00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,7:27:00,1,64,10,20,201710220mia,pass,0,,ThomJu00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,6:42:00,1,44,10,3,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,6:08:00,2,41,7,0,201710220mia,pass,0,,LandJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,14,21,3,6:00:00,3,41,7,0,201710220mia,pass,0,,FasaAn00,,MoorMa01,,1,0,1
10/22/2017,MIA,NYJ,14,28,3,1:41:00,1,75,10,15,201710220mia,pass,0,,LandJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,14,28,3,1:16:00,1,60,10,5,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,14,28,3,0:51:00,2,55,5,-1,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,14,28,4,15:00:00,3,56,6,0,201710220mia,pass,0,,StilKe00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,14,28,4,12:48:00,1,42,10,11,201710220mia,pass,0,,LandJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,14,28,4,12:21:00,1,31,10,0,201710220mia,pass,0,,LandJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,14,28,4,12:13:00,2,31,10,3,201710220mia,pass,0,,AjayJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,20,28,4,11:33:00,3,28,7,28,201710220mia,pass,0,,StilKe00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,21,28,4,9:44:00,1,54,10,0,201710220mia,pass,1,,StilKe00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,21,28,4,9:37:00,1,49,10,0,201710220mia,pass,0,,LandJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,21,28,4,9:31:00,2,49,10,0,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,21,28,4,8:50:00,3,49,10,17,201710220mia,pass,0,,LandJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,21,28,4,8:09:00,1,32,10,29,201710220mia,pass,0,,LandJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,21,28,4,7:32:00,1,3,3,3,201710220mia,pass,1,,StilKe00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,21,28,4,7:26:00,1,13,13,8,201710220mia,pass,0,,StilKe00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,21,28,4,6:57:00,2,5,5,-1,201710220mia,pass,1,,ThomJu00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,27,28,4,6:25:00,1,2,2,2,201710220mia,pass,0,,StilKe00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,4:03:00,1,75,10,0,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,3:27:00,2,75,10,4,201710220mia,pass,0,,StilKe00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,2:43:00,3,71,6,8,201710220mia,pass,0,,LandJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,2:00:00,1,63,10,22,201710220mia,pass,0,,FasaAn00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,1:16:00,1,41,10,-9,201710220mia,sack,0,,,MoorMa01,,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,1:07:00,2,50,19,0,201710220mia,pass,0,,AjayJa00,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,1:02:00,3,50,19,0,201710220mia,pass,0,,WillDa05,,MoorMa01,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,0:39:00,1,27,10,-3,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,0:36:00,2,30,13,4,201710220mia,run,0,AjayJa00,,,,,1,0,0
10/22/2017,MIA,NYJ,28,28,4,0:31:00,3,26,9,5,201710220mia,run,0,AjayJa00,,,,,1,0,0
12/24/2017,MIA,KAN,0,0,1,14:54:00,1,73,10,9,201712240kan,pass,0,,StilKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,0,0,1,14:29:00,2,64,1,7,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,0,0,1,13:58:00,1,57,10,4,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,0,0,1,13:18:00,2,53,6,0,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,0,0,1,13:11:00,3,53,6,8,201712240kan,pass,0,,LandJa00,,CutlJa00,,0,1,0
12/24/2017,MIA,KAN,0,3,1,9:40:00,1,75,10,2,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,0,3,1,9:15:00,2,73,8,15,201712240kan,pass,0,,StilKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,0,3,1,8:37:00,1,58,10,5,201712240kan,pass,0,,LandJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,0,3,1,8:07:00,2,53,5,10,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,0,3,1,7:26:00,1,43,10,5,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,0,3,1,6:49:00,2,38,5,6,201712240kan,pass,0,,LandJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,0,3,1,6:02:00,2,32,10,10,201712240kan,pass,0,,GranJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,0,3,1,5:32:00,1,22,10,0,201712240kan,pass,0,,DerbA.00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,0,3,1,5:26:00,2,22,10,12,201712240kan,run,1,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,0,3,1,5:00:00,2,32,20,11,201712240kan,pass,0,,LandJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,3,10,2,13:00:00,1,75,10,6,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,3,10,2,12:25:00,2,69,4,7,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,3,10,2,11:49:00,1,62,10,3,201712240kan,run,0,GranJa00,,,,,0,0,0
12/24/2017,MIA,KAN,3,10,2,11:09:00,2,59,7,26,201712240kan,pass,0,,GranJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,3,10,2,10:25:00,1,33,10,18,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,3,10,2,9:39:00,1,15,10,4,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,3,10,2,8:59:00,2,11,6,1,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,3,10,2,8:19:00,3,10,5,0,201712240kan,pass,0,,DerbA.00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,12,17,2,3:34:00,1,65,10,65,201712240kan,pass,0,,GranJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,17,2,1:43:00,1,71,10,1,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,13,17,2,1:04:00,2,70,9,0,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,17,2,0:59:00,3,70,9,0,201712240kan,pass,0,,DrakKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,23,3,10:24:00,1,75,10,-6,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,13,23,3,9:43:00,2,81,16,0,201712240kan,pass,0,,DrakKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,23,3,9:38:00,3,81,16,6,201712240kan,pass,0,,GranJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,23,3,4:06:00,1,81,10,10,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,23,3,3:39:00,1,71,10,4,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,13,23,3,2:56:00,2,67,6,7,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,13,23,3,2:18:00,1,60,10,0,201712240kan,pass,0,,StilKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,23,3,2:12:00,2,60,10,14,201712240kan,pass,0,,StilKe00,,CutlJa00,,0,1,0
12/24/2017,MIA,KAN,13,26,4,12:15:00,1,71,10,21,201712240kan,pass,0,,LandJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,26,4,11:36:00,1,50,10,34,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,26,4,10:53:00,1,16,10,1,201712240kan,run,0,DrakKe00,,,,,0,0,0
12/24/2017,MIA,KAN,13,26,4,10:13:00,2,15,9,0,201712240kan,pass,0,,DerbA.00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,26,4,10:06:00,3,30,24,0,201712240kan,pass,0,,GranJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,3:41:00,1,80,15,0,201712240kan,pass,0,,LandJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,3:37:00,2,80,15,16,201712240kan,pass,0,,StilKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,3:15:00,1,64,10,5,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,2:56:00,2,59,5,0,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,2:52:00,3,59,5,29,201712240kan,pass,1,,StilKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,2:45:00,3,69,15,0,201712240kan,pass,0,,GranJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,2:38:00,4,69,15,0,201712240kan,pass,0,,StilKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,1:55:00,1,64,10,0,201712240kan,pass,0,,LandJa00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,1:48:00,2,64,10,11,201712240kan,pass,0,,DerbA.00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,1:26:00,1,53,10,0,201712240kan,pass,0,,DerbA.00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,1:21:00,2,53,10,0,201712240kan,pass,0,,DrakKe00,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,1:16:00,3,53,10,0,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/24/2017,MIA,KAN,13,29,4,1:10:00,4,53,10,0,201712240kan,pass,0,,ParkDe01,,CutlJa00,,0,0,0
12/31/2017,MIA,BUF,0,0,1,15:00:00,1,75,10,-3,201712310mia,run,0,DrakKe00,,,,,1,0,0
12/31/2017,MIA,BUF,0,0,1,14:27:00,2,78,13,6,201712310mia,pass,0,,ParkDe01,,CutlJa00,,1,0,0
12/31/2017,MIA,BUF,0,0,1,13:42:00,3,72,7,0,201712310mia,pass,0,,StilKe00,,CutlJa00,,1,0,0
12/31/2017,MIA,BUF,0,7,1,10:10:00,1,75,10,11,201712310mia,pass,0,,LandJa00,,FaleDa00,,1,0,0
12/31/2017,MIA,BUF,0,7,1,9:40:00,1,64,10,32,201712310mia,run,0,DrakKe00,,,,,1,0,0
12/31/2017,MIA,BUF,0,7,1,9:00:00,1,32,10,0,201712310mia,pass,1,,StilKe00,,FaleDa00,,1,0,0
12/31/2017,MIA,BUF,0,7,1,8:54:00,1,42,20,2,201712310mia,pass,0,,LandJa00,,FaleDa00,,1,0,0
12/31/2017,MIA,BUF,0,7,1,8:13:00,2,40,18,11,201712310mia,pass,0,,StilKe00,,FaleDa00,,1,0,0
12/31/2017,MIA,BUF,0,7,1,7:34:00,3,29,7,0,201712310mia,pass,0,,DerbA.00,,FaleDa00,,1,0,0
12/31/2017,MIA,BUF,0,7,1,7:27:00,4,29,7,7,201712310mia,pass,0,,ParkDe01,,FaleDa00,,1,0,0
12/31/2017,MIA,BUF,0,7,1,6:43:00,1,22,10,0,201712310mia,pass,0,,DerbA.00,,FaleDa00,,1,0,0
12/31/2017,MIA,BUF,0,7,1,6:39:00,2,22,10,1,201712310mia,run,0,DrakKe00,,,,,1,0,0
12/31/2017,MIA,BUF,0,7,1,6:07:00,2,31,19,11,201712310mia,run,0,DrakKe00,,,,,1,0,0
