"","player","year","proj_air","proj_yac","proj_rush","proj_total"
"317","L.Fitzgerald-00-0022921",2017,0.384482852986258,0.416058752542952,0,0.80054160552921
"318","L.Fitzgerald-00-0022921",2018,0.522696245308287,0.492573502720733,0,1.01526974802902
"319","L.Hawkins-00-0026266",2016,NA,NA,NA,NA
"320","L.Hawkins-00-0026266",2017,NA,NA,NA,NA
"321","L.Hawkins-00-0026266",2018,NA,NA,NA,NA
"322","L.Long-00-0025934",2016,NA,NA,NA,NA
"323","L.Long-00-0025934",2017,NA,NA,NA,NA
"324","L.Long-00-0025934",2018,NA,NA,NA,NA
"325","L.Moore-00-0023310",2016,0.226649810796067,0.0742219571145667,0,0.300871767910634
"326","L.Moore-00-0023310",2017,0.111723290122443,0.0290827561788226,0,0.140806046301266
"327","L.Moore-00-0023310",2018,0.0331133107343943,0.00578339913497184,0,0.0388967098693662
"328","L.Murphy-00-0027089",2016,0.0570986039929457,0.067242508125655,0,0.124341112118601
"329","L.Murphy-00-0027089",2017,0.0190328679976486,0.0224141693752183,0,0.0414470373728669
"330","L.Murphy-00-0027089",2018,0,0,0,0
"331","L.Naanee-00-0025559",2016,NA,NA,NA,NA
"332","L.Naanee-00-0025559",2017,NA,NA,NA,NA
"333","L.Naanee-00-0025559",2018,NA,NA,NA,NA
"334","L.Robinson-00-0025462",2016,NA,NA,NA,NA
"335","L.Robinson-00-0025462",2017,NA,NA,NA,NA
"336","L.Robinson-00-0025462",2018,NA,NA,NA,NA
"337","L.Sweed-00-0026193",2016,NA,NA,NA,NA
"338","L.Sweed-00-0026193",2017,NA,NA,NA,NA
"339","L.Sweed-00-0026193",2018,NA,NA,NA,NA
"340","M.Austin-00-0023921",2016,0.12498330666363,0.144158789134335,0,0.269142095797965
"341","M.Austin-00-0023921",2017,0.0456075417884399,0.0519794294779667,0,0.0975869712664066
"342","M.Austin-00-0023921",2018,0.00591861445200072,0.00365831773702419,0,0.00957693218902491
"343","M.Booker-00-0001477",2016,NA,NA,NA,NA
"344","M.Booker-00-0001477",2017,NA,NA,NA,NA
"345","M.Booker-00-0001477",2018,NA,NA,NA,NA
"346","M.Clayton-00-0022725",2016,NA,NA,NA,NA
"347","M.Clayton-00-0022725",2017,NA,NA,NA,NA
"348","M.Clayton-00-0022725",2018,NA,NA,NA,NA
"349","M.Clayton-00-0023457",2016,NA,NA,NA,NA
"350","M.Clayton-00-0023457",2017,NA,NA,NA,NA
"351","M.Clayton-00-0023457",2018,NA,NA,NA,NA
"352","M.Colston-00-0024466",2016,0.385700749734934,0.188420612371264,0,0.574121362106198
"353","M.Colston-00-0024466",2017,0.142899109103479,0.0694163158363241,0,0.212315424939803
"354","M.Colston-00-0024466",2018,0.0274896966006191,0.0115393032008014,0,0.0390289998014206
"355","M.Crabtree-00-0026986",2016,0.42705102574273,0.328828228586889,0,0.755879254329618
"356","M.Crabtree-00-0026986",2017,0.690087183407074,0.258580972895018,0,0.948668156302092
"357","M.Crabtree-00-0026986",2018,0.539634899407258,0.183496704897864,0,0.723131604305122
"358","M.Floyd-00-0022414",2016,0.415335612494914,0.170389353665426,0,0.58572496616034
"359","M.Floyd-00-0022414",2017,0.181064684913277,0.0661095466788927,0,0.24717423159217
"360","M.Floyd-00-0022414",2018,0.0319646105612294,0.00698482159281303,0,0.0389494321540425
"361","M.Furrey-00-0019281",2016,NA,NA,NA,NA
"362","M.Furrey-00-0019281",2017,NA,NA,NA,NA
"363","M.Furrey-00-0019281",2018,NA,NA,NA,NA
"364","M.Jenkins-00-0022781",2016,NA,NA,NA,NA
"365","M.Jenkins-00-0022781",2017,NA,NA,NA,NA
"366","M.Jenkins-00-0022781",2018,NA,NA,NA,NA
"367","M.Jones-00-0022882",2016,NA,NA,NA,NA
"368","M.Jones-00-0022882",2017,NA,NA,NA,NA
"369","M.Jones-00-0022882",2018,NA,NA,NA,NA
"370","M.Kelly-00-0026191",2016,NA,NA,NA,NA
"371","M.Kelly-00-0026191",2017,NA,NA,NA,NA
"372","M.Kelly-00-0026191",2018,NA,NA,NA,NA
"373","M.Manningham-00-0026235",2016,0.00666228336946815,0.00300352000644666,0,0.0096658033759148
"374","M.Manningham-00-0026235",2017,NA,NA,NA,NA
"375","M.Manningham-00-0026235",2018,NA,NA,NA,NA
"376","M.Massaquoi-00-0027026",2016,NA,NA,NA,NA
"377","M.Massaquoi-00-0027026",2017,NA,NA,NA,NA
"378","M.Massaquoi-00-0027026",2018,NA,NA,NA,NA
"379","M.Mitchell-00-0026959",2016,NA,NA,NA,NA
"380","M.Mitchell-00-0026959",2017,NA,NA,NA,NA
"381","M.Mitchell-00-0026959",2018,NA,NA,NA,NA
"382","M.Muhammad-00-0011795",2016,NA,NA,NA,NA
"383","M.Muhammad-00-0011795",2017,NA,NA,NA,NA
"384","M.Muhammad-00-0011795",2018,NA,NA,NA,NA
"385","M.Purify-00-0026396",2016,NA,NA,NA,NA
"386","M.Purify-00-0026396",2017,NA,NA,NA,NA
"387","M.Purify-00-0026396",2018,NA,NA,NA,NA
"388","M.Sims-Walker-00-0025466",2016,NA,NA,NA,NA
"389","M.Sims-Walker-00-0025466",2017,NA,NA,NA,NA
